Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,AdjClose,DeltaAdjClose2,SigmaAdjClose2,DeltaAdjClose4,SigmaAdjClose4,DeltaAdjClose7,SigmaAdjClose7,DeltaAdjClose14,SigmaAdjClose14,DeltaAdjClose30,SigmaAdjClose30,logVolume,DiffOverDay,DaysFromStart,ArticleCount2,ArticleCount4,ArticleCount7,ArticleCount14,ArticleCount30
2020-07-06 04:00:00+00:00,74.40750122070312,75.5,73.8489990234375,74.98249816894531,44712000,0.0,0.0,74.98249816894531,0.0,,0.0,,4.0800018310546875,1.7624907420510263,1.7835006713867188,2.037431617793961,2.5804977416992188,1.502553299572284,7.650424096607849,0.5749969482421875,185,1.0,2.0,2.0,5.0,22.0
2020-07-07 04:00:00+00:00,74.80650329589844,76.06600189208984,74.48500061035156,74.49600219726562,42364000,0.0,0.0,74.49600219726562,-0.4864959716796875,0.3440046005946456,-0.4864959716796875,0.3440046005946456,2.3960037231445312,1.2729143888356356,2.8610000610351562,2.187703759665372,2.0940017700195312,1.5750392899401184,7.626996959365406,-0.3105010986328125,186,2.0,2.0,4.0,7.0,22.0
2020-07-08 04:00:00+00:00,75.04000091552734,75.55850219726562,74.61499786376953,75.18000030517578,31766000,0.0,0.0,75.18000030517578,0.6839981079101562,0.4836597004220394,0.19750213623046875,0.352027185479768,1.683502197265625,0.7519376686345562,3.125,2.4275654112265768,2.5760040283203125,1.7231579820257967,7.501962531563174,0.1399993896484375,187,1.0,1.0,4.0,8.0,22.0
2020-07-09 04:00:00+00:00,75.49649810791016,76.45700073242188,74.77950286865234,75.93299865722656,41836000,0.0,0.0,75.93299865722656,0.7529983520507812,0.5324502409574027,0.95050048828125,0.5971428750206557,0.95050048828125,0.5971428750210084,7.805999755859375,2.6968292125964455,2.697998046875,1.9144837798703223,7.62155015432547,0.43650054931640625,188,0.0,0.0,3.0,7.0,21.0
2020-07-10 04:00:00+00:00,75.6624984741211,77.06700134277344,75.03600311279297,76.95050048828125,35918000,0.0,0.0,76.95050048828125,1.0175018310546875,0.7194824446084983,2.454498291015625,1.0525509287334172,1.9680023193359375,0.9577716643947014,7.092002868652344,2.376065852587027,6.855499267578125,2.1647073995499833,7.5553121461148125,1.2880020141601562,189,0.0,2.0,3.0,7.0,21.0
2020-07-13 04:00:00+00:00,77.49700164794922,78.81800079345703,75.3280029296875,75.61150360107422,42954000,0.0,0.0,75.61150360107422,0.0,,-1.3389968872070312,0.9468137789317712,1.1155014038085938,0.9116241468469317,4.709007263183594,1.9241344794876514,4.574501037597656,2.2062033564363466,7.6330036128014775,-1.885498046875,192,3.0,3.0,3.0,9.0,21.0
2020-07-14 04:00:00+00:00,74.6395034790039,76.13999938964844,74.29650115966797,76.04299926757812,38108000,0.0,0.0,76.04299926757812,0.43149566650390625,0.3051135118375211,0.43149566650390625,0.3051135118375233,0.8629989624023438,0.6552125052759589,3.9430007934570312,1.461557762308384,5.0059967041015625,2.2638467745251956,7.581016156545554,1.4034957885742188,193,1.0,1.0,3.0,7.0,20.0
2020-07-15 04:00:00+00:00,76.1614990234375,76.81649780273438,74.8915023803711,75.84400177001953,31026000,0.0,0.0,75.84400177001953,-0.19899749755859375,0.14071247996283506,0.2324981689453125,0.2159644696121562,-0.08899688720703125,0.5137773877565276,2.347503662109375,1.0003909796303008,3.5205001831054688,2.303035502140742,7.491725788155714,-0.31749725341796875,194,0.0,0.0,4.0,7.0,19.0
2020-07-16 04:00:00+00:00,75.07499694824219,75.79550170898438,74.41349792480469,75.74600219726562,26484000,0.0,0.0,75.74600219726562,-0.09799957275390625,0.06929616244767153,0.13449859619140625,0.18160051422944296,-1.204498291015625,0.5332622074237638,0.7635040283203125,0.7046182182679317,3.1190032958984375,2.359601166376438,7.42298357920928,0.6710052490234375,195,0.0,0.0,4.0,12.0,21.0
2020-07-17 04:00:00+00:00,75.84549713134766,76.17150115966797,74.90499877929688,75.84249877929688,34264000,0.0,0.0,75.84249877929688,0.09649658203125,0.06823338751562083,-0.20050048828125,0.1248083448046758,0.23099517822265625,0.15789522296686165,0.8600006103515625,0.6673108672461557,4.136497497558594,2.4143321421534134,7.534838061388513,-0.00299835205078125,196,0.0,2.0,4.0,12.0,21.0
2020-07-20 04:00:00+00:00,75.75,78.45050048828125,75.13500213623047,78.19200134277344,30166000,0.0,0.0,78.19200134277344,0.0,,2.3495025634765625,1.6613491950494546,2.1490020751953125,1.0445408441907658,3.6959991455078125,0.9950458695764736,5.659004211425781,2.5795164968684556,7.4795177267113795,2.4420013427734375,199,4.0,4.0,6.0,13.0,21.0
2020-07-21 04:00:00+00:00,79.25150299072266,79.35250091552734,77.63099670410156,77.7959976196289,27486000,0.0,0.0,77.7959976196289,-0.39600372314453125,0.2800169180106182,-0.39600372314453125,0.28001691801062056,1.951995849609375,1.2045920382307267,2.615997314453125,0.9939948465991068,5.26300048828125,2.6515233828131253,7.439111542159727,-1.45550537109375,200,2.0,4.0,4.0,12.0,19.0
2020-07-22 04:00:00+00:00,77.7854995727539,78.3489990234375,77.1614990234375,78.24250030517578,24482000,0.0,0.0,78.24250030517578,0.446502685546875,0.3157250767682,0.05049896240234375,0.2445178051283188,2.4964981079101562,1.2625820473540654,2.3095016479492188,1.0743688365446895,5.0435028076171875,2.77068359260951,7.388846893599511,0.457000732421875,201,0.0,2.0,3.0,13.0,17.0
2020-07-23 04:00:00+00:00,78.29650115966797,78.51750183105469,75.42949676513672,75.8375015258789,33910000,0.0,0.0,75.8375015258789,-2.404998779296875,1.7005909455861894,-2.3544998168945312,1.13732614816355,-0.00499725341796875,1.2373051668705088,-1.1129989624023438,1.0815552482744553,4.2024993896484375,2.77369979998183,7.530327789778086,-2.4589996337890625,202,2.0,2.0,8.0,13.0,17.0
2020-07-24 04:00:00+00:00,74.95950317382812,75.77149963378906,74.37950134277344,75.4104995727539,29902000,0.0,0.0,75.4104995727539,-0.427001953125,0.3019359766345878,-2.385498046875,1.405710095583636,-2.7815017700195312,1.3629387560019282,-0.2010040283203125,1.136038552327414,3.355499267578125,2.6988576126183252,7.475700237151028,0.45099639892578125,203,2.0,2.0,8.0,14.0,17.0
2020-07-27 04:00:00+00:00,75.66300201416016,76.87799835205078,75.61650085449219,76.47149658203125,27124000,0.0,0.0,76.47149658203125,0.0,,1.0609970092773438,0.7502381800786525,-1.3245010375976562,1.2274093050980504,0.428497314453125,1.0968344600011777,6.612998962402344,2.2080507179848903,7.433353735704972,0.8084945678710938,206,1.0,6.0,7.0,12.0,15.0
2020-07-28 04:00:00+00:00,76.25,76.30049896240234,75.0260009765625,75.18250274658203,30910000,0.0,0.0,75.18250274658203,-1.2889938354492188,0.9114562819537994,-1.2889938354492188,0.9114562819537965,-3.05999755859375,1.2279412167770885,-0.6614990234375,1.171586980990922,5.324005126953125,2.1521873963808957,7.490099005063305,-1.0674972534179688,207,6.0,7.0,8.0,12.0,15.0
2020-07-29 04:00:00+00:00,75.25,76.66649627685547,75.15049743652344,76.17549896240234,22676000,0.0,0.0,76.17549896240234,0.9929962158203125,0.7021543578991234,-0.29599761962890625,0.6751741976810522,0.3379974365234375,0.5303597139239234,0.42949676513671875,1.1569290186105676,5.273002624511719,1.7692521349999604,7.355566448318933,0.9254989624023438,208,5.0,6.0,10.0,11.0,14.0
2020-07-30 04:00:00+00:00,74.89849853515625,77.04450225830078,74.75849914550781,76.91850280761719,36042000,0.0,0.0,76.91850280761719,0.7430038452148438,0.525383057399096,0.4470062255859375,0.7360212109101782,1.5080032348632812,0.7258691928950817,1.0760040283203125,1.1323422029270573,4.818504333496094,1.4356260981822035,7.556808882330999,2.0200042724609375,209,1.0,1.0,5.0,7.0,9.0
2020-07-31 04:00:00+00:00,74.85250091552734,75.2509994506836,72.69999694824219,74.39749908447266,91468000,0.0,0.0,74.39749908447266,-2.5210037231445312,1.7826188280320316,-0.785003662109375,1.106223549518181,-2.0739974975585938,1.023112075540937,-3.7945022583007812,1.3177476836059858,0.9010009765625,1.2063047131528546,7.96126918309226,-0.4550018310546875,210,1.0,2.0,6.0,7.0,9.0
2020-08-03 04:00:00+00:00,74.55000305175781,74.8864974975586,73.58599853515625,74.13800048828125,45482000,0.0,0.0,74.13800048828125,0.0,,-0.25949859619140625,0.18349321707531238,-1.0445022583007812,1.1774057110233664,-3.6579971313476562,1.3497304692484584,-0.8444976806640625,1.148036255160926,7.65783955385796,-0.4120025634765625,213,4.0,5.0,5.0,8.0,9.0
2020-08-04 04:00:00+00:00,74.33550262451172,74.65550231933594,73.20149993896484,73.66500091552734,37212000,0.0,0.0,73.66500091552734,-0.47299957275390625,0.33446120539262686,-0.47299957275390625,0.3344612053926156,-2.510498046875,1.4083126059556104,-4.5774993896484375,1.3899234322051515,-1.3174972534179688,1.2234935822473942,7.5706830122849516,-0.670501708984375,214,3.0,4.0,4.0,7.0,8.0
2020-08-05 04:00:00+00:00,73.84100341796875,74.5,73.56099700927734,73.95449829101562,29134000,0.0,0.0,73.95449829101562,0.28949737548828125,0.20470555734347187,-0.183502197265625,0.23847095652694986,-2.9640045166015625,1.3152680987310637,-1.8830032348632812,1.1377192268499983,-0.54150390625,1.2772975497613306,7.464400115889865,0.113494873046875,215,1.0,1.0,1.0,4.0,6.0
2020-08-06 04:00:00+00:00,73.80750274658203,75.3134994506836,73.59500122070312,75.24749755859375,33306000,0.0,0.0,75.24749755859375,1.292999267578125,0.9142885501737315,1.1094970703125,0.6921185389167629,0.8499984741210938,0.602950124840314,-0.16300201416015625,1.116965181083589,0.06749725341796875,1.249975381990863,7.522522477715504,1.4399948120117188,216,1.0,1.0,2.0,4.0,6.0
2020-08-07 04:00:00+00:00,75.4520034790039,76.00450134277344,74.3134994506836,74.91850280761719,27718000,0.0,0.0,74.91850280761719,-0.3289947509765625,0.23263441939030688,1.2535018920898438,0.7565690489175325,0.7805023193359375,0.6695644099380447,-1.5529937744140625,1.1153488666488092,-1.014495849609375,1.2579040911453776,7.442761890431123,-0.5335006713867188,217,0.0,0.0,1.0,3.0,5.0
2020-08-10 04:00:00+00:00,74.54000091552734,75.35749816894531,73.87449645996094,74.84100341796875,20546000,0.0,0.0,74.84100341796875,0.0,,-0.0774993896484375,0.05480034395818411,1.1760025024414062,0.6785601512388979,-0.34149932861328125,1.0076790876655444,-0.7705001831054688,1.2798804704901046,7.312727283778123,0.30100250244140625,220,0.0,1.0,3.0,3.0,5.0
2020-08-11 04:00:00+00:00,74.69999694824219,75.52200317382812,73.90950012207031,74.0270004272461,31098000,0.0,0.0,74.0270004272461,-0.8140029907226562,0.5755870346461206,-0.8140029907226562,0.5755870346461163,0.07250213623046875,0.575272609835261,-2.14849853515625,1.0429070148326518,-1.584503173828125,1.3011502908304882,7.492732459223175,-0.6729965209960938,221,1.0,3.0,3.0,3.0,5.0
2020-08-12 04:00:00+00:00,74.35600280761719,75.58350372314453,74.25,75.36199951171875,22512000,0.0,0.0,75.36199951171875,1.3349990844726562,0.9439869055084478,0.52099609375,0.6728373198813848,0.114501953125,0.5239241981307733,-1.5565032958984375,0.9540910821731672,-0.680999755859375,1.302672339329381,7.3524140800906705,1.0059967041015625,222,1.0,3.0,3.0,3.0,5.0
2020-08-13 04:00:00+00:00,75.4104995727539,76.84850311279297,75.4104995727539,75.8324966430664,22388000,0.0,0.0,75.8324966430664,0.47049713134765625,0.33269171210474546,0.9914932250976562,0.7735472031230198,0.9139938354492188,0.6713181068953507,1.43499755859375,0.7100421169160025,-0.011505126953125,1.300402919955567,7.350015298234692,0.4219970703125,223,2.0,2.0,2.0,2.0,4.0
2020-08-14 04:00:00+00:00,75.68049621582031,75.989501953125,74.94999694824219,75.23149871826172,21942000,0.0,0.0,75.23149871826172,-0.6009979248046875,0.4249697081084373,1.204498291015625,0.7687897299902963,0.39049530029296875,0.6768321424416373,1.0934982299804688,0.727377260530321,-0.5145034790039062,1.3023443841854785,7.341276210721688,-0.44899749755859375,224,2.0,2.0,2.0,2.0,4.0
2020-08-17 04:00:00+00:00,75.79850006103516,76.18900299072266,75.25,75.81199645996094,19990000,0.0,0.0,75.81199645996094,0.0,,0.5804977416992188,0.4104738896189842,1.7849960327148438,0.735477999777334,2.1469955444335938,0.7695126250227905,-2.3800048828125,1.3338891871244674,7.300812794118117,0.01349639892578125,227,0.0,0.0,0.0,0.0,2.0
2020-08-18 04:00:00+00:00,76.30599975585938,77.86849975585938,76.08350372314453,77.78900146484375,28378000,0.0,0.0,77.78900146484375,1.9770050048828125,1.3979536453923802,1.9770050048828125,1.397953645392377,2.427001953125,1.0321606061702482,3.834503173828125,1.0821383632052626,-0.4029998779296875,1.382690431514835,7.4529817843712465,1.483001708984375,228,0.0,0.0,0.0,0.0,2.0
2020-08-19 04:00:00+00:00,77.62449645996094,78.44300079345703,77.0,77.23049926757812,30472000,0.0,0.0,77.23049926757812,-0.558502197265625,0.3949206909941103,1.4185028076171875,1.019200970442045,1.3980026245117188,1.078201420210364,1.983001708984375,1.124094338849551,-0.5654983520507812,1.313710471936497,7.48390095965289,-0.3939971923828125,229,0.0,0.0,0.0,1.0,2.0
2020-08-20 04:00:00+00:00,76.99849700927734,79.00849914550781,76.7229995727539,78.8125,26382000,0.0,0.0,78.8125,1.582000732421875,1.1186434457375927,3.0005035400390625,1.2511967861324251,3.5810012817382812,1.4574514069843796,3.8939971923828125,1.4940411192486394,0.5699996948242188,1.407039224631212,7.42130771600335,1.8140029907226562,230,0.0,0.0,0.0,1.0,2.0
2020-08-21 04:00:00+00:00,78.58999633789062,79.59400177001953,78.1155014038086,78.77850341796875,34838000,0.0,0.0,78.77850341796875,-0.03399658203125,0.024039213691461607,0.989501953125,0.7766802755775931,2.9665069580078125,1.2442401503710467,3.9375,1.6753340428573638,2.9410018920898438,1.456839576532938,7.542053214823124,0.188507080078125,231,0.0,0.0,0.0,2.0,2.0
2020-08-24 04:00:00+00:00,79.62349700927734,80.43900299072266,78.75199890136719,79.25749969482422,25638000,0.0,0.0,79.25749969482422,0.0,,0.47899627685546875,0.33870151552759775,1.4684982299804688,0.8346096977272872,5.230499267578125,1.804174281897141,2.7860031127929688,1.6769491345691565,7.40888414320084,-0.365997314453125,234,0.0,0.0,0.0,2.0,3.0
2020-08-25 04:00:00+00:00,79.00499725341797,80.44400024414062,78.89399719238281,80.2925033569336,25150000,0.0,0.0,80.2925033569336,1.035003662109375,0.7318581080304492,1.035003662109375,0.7318581080304432,3.0620040893554688,1.1037685265450103,4.930503845214844,1.816931083371626,3.8210067749023438,1.88481642218742,7.400537989391946,1.287506103515625,235,0.0,0.0,0.0,2.0,4.0
2020-08-26 04:00:00+00:00,80.31500244140625,82.6395034790039,80.04900360107422,82.20649719238281,52188000,0.0,0.0,82.20649719238281,1.9139938354492188,1.3533980201953915,2.9489974975585938,1.4961724066945117,3.3939971923828125,1.4424419080781026,6.374000549316406,2.1967121142405315,7.023994445800781,2.290652157172655,7.7175706537129605,1.8914947509765625,236,0.0,0.0,1.0,2.0,6.0
2020-08-27 04:00:00+00:00,82.33049774169922,82.39949798583984,80.94049835205078,81.4260025024414,31350000,0.0,0.0,81.4260025024414,-0.7804946899414062,0.5518930879376602,2.1685028076171875,1.2918845383089774,2.6474990844726562,1.4371780316300462,6.1945037841796875,2.259548805917656,5.2505035400390625,2.5129134479519277,7.496237545166736,-0.9044952392578125,237,0.0,0.0,1.0,2.0,7.0
2020-08-28 04:00:00+00:00,81.47350311279297,82.06749725341797,81.28050231933594,81.97149658203125,22418000,0.0,0.0,81.97149658203125,0.5454940795898438,0.38572256277509276,1.6789932250976562,0.8528956561663095,2.7139968872070312,1.236227615677928,6.1595001220703125,2.1160727254399476,5.0529937744140625,2.753078181836973,7.350596864828633,0.49799346923828125,238,0.0,0.0,2.0,2.0,7.0
2020-08-31 04:00:00+00:00,82.17849731445312,82.2249984741211,81.2665023803711,81.47650146484375,26422000,0.0,0.0,81.47650146484375,0.0,,-0.4949951171875,0.35001440401751516,1.1839981079101562,0.7386300696796146,3.6875,1.795336084053735,7.3385009765625,2.9263222610611153,7.421965688225113,-0.701995849609375,241,1.0,2.0,2.0,2.0,8.0
2020-09-01 04:00:00+00:00,81.60800170898438,82.96099853515625,81.47650146484375,82.75399780273438,22652000,0.0,0.0,82.75399780273438,1.277496337890625,0.903326323463442,1.277496337890625,0.9033263234634435,0.5475006103515625,0.5500026637161117,5.52349853515625,1.8255482262925442,8.615997314453125,3.087408954230211,7.355106552954491,1.14599609375,242,1.0,2.0,2.0,2.0,8.0
2020-09-02 04:00:00+00:00,83.40049743652344,86.30500030517578,83.0094985961914,85.86949920654297,49522000,0.0,0.0,85.86949920654297,3.1155014038085938,2.202992169429265,4.392997741699219,2.259674572773396,4.4434967041015625,1.8506333544115747,7.056999206542969,2.1613823408389177,12.204498291015625,3.4684805456618855,7.694798175822727,2.4690017700195312,243,1.0,1.0,1.0,1.0,7.0
2020-09-03 04:00:00+00:00,84.97599792480469,85.0,80.385498046875,81.47550201416016,63726000,0.0,0.0,81.47550201416016,-4.3939971923828125,3.1070252112485375,-0.00099945068359375,2.073212862041335,-0.49599456787109375,1.8422310150264696,2.6969985961914062,1.9793574085247612,7.521003723144531,3.3989823582531518,7.804316659222896,-3.5004959106445312,244,1.0,1.0,1.0,1.0,7.0
2020-09-04 04:00:00+00:00,80.44999694824219,81.74949645996094,76.89849853515625,79.06050109863281,55850000,0.0,0.0,79.06050109863281,-2.4150009155273438,1.7076635239411053,-3.6934967041015625,2.835558651070581,-2.4160003662109375,2.482460464783603,-0.19699859619140625,1.937028353601647,3.8130035400390625,3.252924023908648,7.747023177451628,-1.389495849609375,245,0.0,0.0,0.0,0.0,6.0
2020-09-08 04:00:00+00:00,76.25,77.77749633789062,75.82499694824219,76.18000030517578,54032000,0.0,0.0,76.18000030517578,0.0,,0.0,,-9.689498901367188,4.100080366211884,-6.026496887207031,2.6343182296447707,1.3389968872070312,3.178471629138328,7.7326510432913365,-0.06999969482421875,249,0.0,0.0,0.0,0.0,8.0
2020-09-09 04:00:00+00:00,77.44499969482422,77.93599700927734,76.25849914550781,77.36150360107422,39242000,0.0,0.0,77.36150360107422,1.1815032958984375,0.8354489925240411,1.1815032958984375,0.8354489925240411,-4.1139984130859375,2.2981764160374505,-4.0644989013671875,2.923483707583734,3.334503173828125,3.0654031829472808,7.593751133438524,-0.08349609375,250,0.0,0.0,0.0,1.0,9.0
2020-09-10 04:00:00+00:00,77.50900268554688,78.68299865722656,76.0,76.30249786376953,33024000,0.0,0.0,76.30249786376953,-1.0590057373046875,0.7488301381636041,0.12249755859375,0.649672846095702,-2.7580032348632812,1.333007501950097,-5.668998718261719,3.2733768152389437,0.9404983520507812,2.918946851674725,7.518829675611099,-1.2065048217773438,251,0.0,0.0,0.0,2.0,10.0
2020-09-11 04:00:00+00:00,76.40750122070312,76.93499755859375,74.6510009765625,75.78800201416016,30706000,0.0,0.0,75.78800201416016,-0.514495849609375,0.36380350415112317,-0.391998291015625,0.6724782973679051,-0.391998291015625,0.6724782973682157,-5.688499450683594,3.5123767636458405,-0.04449462890625,2.8932517063732774,7.487223245584333,-0.6194992065429688,252,0.0,0.0,0.0,4.0,10.0
2020-09-14 04:00:00+00:00,76.5824966430664,77.8499984741211,75.25550079345703,75.44149780273438,42660000,0.0,0.0,75.44149780273438,0.0,,-0.34650421142578125,0.24501547760885622,-0.7385025024414062,0.7252557897247515,-7.3125,3.678355266888504,-0.3704986572265625,2.8527246640080945,7.63002085111341,-1.1409988403320312,255,0.0,0.0,0.0,5.0,11.0
2020-09-15 04:00:00+00:00,76.39450073242188,77.54949951171875,76.1050033569336,76.75599670410156,23042000,0.0,0.0,76.75599670410156,1.3144989013671875,0.929491087019005,1.3144989013671875,0.9294910870190021,-0.6055068969726562,0.7631230502398689,-9.113502502441406,3.4308485123100376,0.944000244140625,2.833855227654235,7.3625201722887965,0.3614959716796875,256,0.0,0.0,0.0,6.0,12.0
2020-09-16 04:00:00+00:00,77.1240005493164,77.71849822998047,75.57949829101562,75.60449981689453,22128000,0.0,0.0,75.60449981689453,-1.1514968872070312,0.8142312574592928,0.16300201416015625,0.7165219349472466,-0.697998046875,0.5417593377253875,-5.871002197265625,1.9800776032081584,-2.1845016479492188,2.8463909469279502,7.344942162765236,-1.519500732421875,257,0.0,0.0,1.0,6.0,13.0
2020-09-17 04:00:00+00:00,74.29049682617188,74.93299865722656,73.12300109863281,74.35199737548828,40008000,0.0,0.0,74.35199737548828,-1.25250244140625,0.8856529697710658,-1.0895004272460938,0.9838448564278489,-1.436004638671875,0.8593098883761219,-4.708503723144531,1.334387194451465,-2.8785018920898438,3.0211052961179163,7.602146841539612,0.06150054931640625,258,0.0,0.0,2.0,6.0,13.0
2020-09-18 04:00:00+00:00,74.41500091552734,74.76000213623047,71.58100128173828,72.55449676513672,63056000,0.0,0.0,72.55449676513672,-1.7975006103515625,1.271024870766548,-4.201499938964844,1.799538112405907,-2.8870010375976562,1.5832926483502394,-3.6255035400390625,1.4213471564003592,-6.258003234863281,3.313950957549244,7.799726417521528,-1.860504150390625,259,0.0,0.0,4.0,6.0,13.0
2020-09-21 04:00:00+00:00,71.58100128173828,72.00299835205078,70.13400268554688,71.50700378417969,56908000,0.0,0.0,71.50700378417969,0.0,,-1.0474929809570312,0.7406893900800111,-5.248992919921875,2.149333379297733,-4.672996520996094,1.8616153224359968,-7.750495910644531,3.7654342770220244,7.755173322838572,-0.07399749755859375,262,1.0,4.0,5.0,6.0,19.0
2020-09-22 04:00:00+00:00,72.51599884033203,73.19850158691406,71.4749984741211,72.99099731445312,33950000,0.0,0.0,72.99099731445312,1.4839935302734375,1.0493418884933117,1.4839935302734375,1.0493418884933,-2.6135025024414062,1.599351106971017,-4.370506286621094,1.9435235932057806,-6.266502380371094,3.854017951017583,7.530839778616521,0.47499847412109375,263,2.0,5.0,6.0,6.0,22.0
2020-09-23 04:00:00+00:00,72.60449981689453,72.65399932861328,70.13400268554688,70.46949768066406,37726000,0.0,0.0,70.46949768066406,-2.5214996337890625,1.7829694898116424,-1.037506103515625,1.2673210666549026,-3.8824996948242188,1.4751734406187436,-5.833000183105469,2.169106274833045,-9.823005676269531,4.1875923967262425,7.576640760408554,-2.1350021362304688,264,3.0,4.0,5.0,6.0,25.0
2020-09-24 04:00:00+00:00,70.13400268554688,71.89949798583984,70.10749816894531,71.14299774169922,34552000,0.0,0.0,71.14299774169922,0.6735000610351562,0.47623646028751265,-0.36400604248046875,1.0660605544088941,-1.4114990234375,1.0311436907174967,-4.6450042724609375,2.2202842092318065,-11.063499450683594,4.376801766253461,7.538473191039442,1.0089950561523438,265,3.0,3.0,4.0,6.0,25.0
2020-09-25 04:00:00+00:00,71.25250244140625,72.2969970703125,70.38400268554688,71.9530029296875,30326000,0.0,0.0,71.9530029296875,0.8100051879882812,0.5727601612227979,-1.037994384765625,1.0863161651335018,0.4459991455078125,0.94263102741879,-3.488494873046875,2.141833103343919,-9.472999572753906,4.370603124482175,7.48181513063742,0.70050048828125,266,1.0,2.0,2.0,5.0,23.0
2020-09-28 04:00:00+00:00,73.59950256347656,73.64949798583984,72.31400299072266,72.93299865722656,30784000,0.0,0.0,72.93299865722656,0.0,,0.9799957275390625,0.6929616244767061,-0.0579986572265625,1.1044838056060053,-3.822998046875,2.002555814434833,-8.543502807617188,4.224124118005172,7.488325050357719,-0.66650390625,269,1.0,1.0,1.0,5.0,22.0
2020-09-29 04:00:00+00:00,73.19550323486328,73.5999984741211,72.69999694824219,73.3010025024414,31816000,0.0,0.0,73.3010025024414,0.36800384521484375,0.2602180144541406,0.36800384521484375,0.26021801445411585,2.8315048217773438,1.1868185267164557,-2.303497314453125,1.5298340983195724,-8.175498962402344,4.162183260219477,7.5026455779779235,0.105499267578125,270,0.0,0.0,0.0,4.0,23.0
2020-09-30 04:00:00+00:00,73.0469970703125,74.30999755859375,72.78800201416016,73.27999877929688,40924000,0.0,0.0,73.27999877929688,-0.02100372314453125,0.014851875065662882,0.3470001220703125,0.2066708619986604,2.1370010375976562,0.9454802799227995,-1.0719985961914062,1.1706811545496767,-9.4739990234375,4.0007238102682665,7.611978075993863,0.233001708984375,271,0.0,0.0,1.0,5.0,24.0
2020-10-01 04:00:00+00:00,74.18299865722656,74.75350189208984,73.83999633789062,74.3949966430664,32884000,0.0,0.0,74.3949966430664,1.1149978637695312,0.7884225504799499,1.4619979858398438,0.6346756781832101,2.4419937133789062,0.8756570205547414,1.8404998779296875,1.178502815502642,-11.474502563476562,3.651334833314943,7.516984639533111,0.21199798583984375,272,0.0,0.0,2.0,6.0,25.0
2020-10-02 04:00:00+00:00,72.98149871826172,73.95149993896484,72.36750030517578,72.77999877929688,31222000,0.0,0.0,72.77999877929688,-1.6149978637695312,1.1419759410732235,-0.5210037231445312,0.681306805083005,-0.1529998779296875,0.6319347490006807,1.2729949951171875,1.1828166521695656,-8.695503234863281,2.73773669786137,7.494460719390827,-0.20149993896484375,273,0.0,0.0,3.0,7.0,25.0
2020-10-05 04:00:00+00:00,73.13249969482422,74.23500061035156,73.00450134277344,74.1415023803711,21602000,0.0,0.0,74.1415023803711,0.0,,1.3615036010742188,0.9627284289294783,0.8404998779296875,0.668458205434576,1.1505050659179688,1.2354188584670658,-2.0384979248046875,1.9847133123667435,7.334493961741386,1.009002685546875,276,1.0,3.0,4.0,7.0,26.0
2020-10-06 04:00:00+00:00,73.7750015258789,74.22599792480469,72.25050354003906,72.5510025024414,26096000,0.0,0.0,72.5510025024414,-1.5904998779296875,1.1246532491604582,-1.5904998779296875,1.124653249160453,-0.7289962768554688,0.81472256954913,2.0815048217773438,1.2332682007523799,-3.628997802734375,1.9588009059799574,7.416573943696201,-1.2239990234375,277,2.0,4.0,4.0,7.0,26.0
2020-10-07 04:00:00+00:00,72.96549987792969,73.44850158691406,71.6614990234375,72.95700073242188,36108000,0.0,0.0,72.95700073242188,0.40599822998046875,0.28708410156892494,-1.1845016479492188,0.8263946372079153,-1.4379959106445312,0.8418923236166627,1.8140029907226562,0.953768196988444,-3.2229995727539062,1.922016042040603,7.557603433787706,-0.0084991455078125,278,2.0,3.0,4.0,12.0,25.0
2020-10-08 04:00:00+00:00,73.27249908447266,74.40149688720703,73.27249908447266,74.17150115966797,26076000,0.0,0.0,74.17150115966797,1.2145004272460938,0.8587814878596721,0.029998779296875,0.8266143644937729,1.3915023803710938,0.7769567429270327,2.2184982299804688,0.7843157658602036,-3.19000244140625,1.852616072646696,7.41624097236815,0.8990020751953125,279,2.0,2.0,4.0,14.0,24.0
2020-10-09 04:00:00+00:00,74.64299774169922,75.59249877929688,74.3499984741211,75.52249908447266,32966000,0.0,0.0,75.52249908447266,1.3509979248046875,0.955299793998348,2.97149658203125,1.3386134266728673,1.3809967041015625,1.1692608073483868,2.5895004272460938,0.929198701917683,-0.779998779296875,1.71908201461031,7.5180662542916075,0.8795013427734375,280,1.0,1.0,4.0,17.0,23.0
2020-10-12 04:00:00+00:00,76.9000015258789,79.4209976196289,76.46499633789062,78.22949981689453,55344000,0.0,0.0,78.22949981689453,0.0,,2.707000732421875,1.9141385745724593,5.678497314453125,2.295020863589632,4.928497314453125,1.6970022198672383,2.7880020141601562,1.8898967381327698,7.743070544670286,1.329498291015625,283,1.0,3.0,3.0,17.0,22.0
2020-10-13 04:00:00+00:00,78.85050201416016,79.25800323486328,77.93150329589844,78.35350036621094,39072000,0.0,0.0,78.35350036621094,0.12400054931640625,0.08768162929248777,0.12400054931640625,0.08768162929250296,5.3964996337890625,2.4095405287376344,5.0735015869140625,2.120979515360792,2.9120025634765625,2.097477523420583,7.591865642264788,-0.49700164794921875,284,2.0,3.0,3.0,17.0,22.0
